TransactionID,TransactionDate,CalendarYear,Quarter,MonthNumber,MonthName,DepartmentKey,CategoryKey,VendorKey,RegionKey,ProjectKey,Description,PaymentMethod,PostingStatus,NetAmount_AUD,GST_AUD,GrossAmount_AUD,PurchaseOrder,InvoiceNumber,OriginalCurrency,ExchangeRate
TX003558,2026-02-10,2026,1,2,February,D005,C009,V021,R04,P003,Advertising expense - Sales,Invoice,Accrued,2090.37,209.04,2299.41,PO-68655,INV-204234,AUD,1.0
TX003559,2025-07-01,2025,3,7,July,D008,C011,V004,R02,P008,Office Supplies expense - Facilities,Invoice,Posted,518.16,51.82,569.98,PO-96902,INV-233036,AUD,1.0
TX003560,2024-02-16,2024,1,2,February,D005,C010,V004,R04,P008,Events expense - Sales,Invoice,Posted,652.45,65.25,717.7,PO-90462,INV-275895,AUD,1.0
TX003561,2024-02-12,2024,1,2,February,D003,C006,V018,R03,P004,Travel expense - Human Resources,Corporate Card,Posted,203.4,20.34,223.74,,,AUD,1.0
TX003562,2025-07-08,2025,3,7,July,D001,C001,V013,R01,P001,Software & SaaS expense - Information Technology,Invoice,Posted,1909.81,190.98,2100.79,PO-61745,INV-748423,AUD,1.0
TX003563,2026-04-04,2026,2,4,April,D005,C006,V026,R04,P002,Travel expense - Sales,Invoice,Posted,414.14,41.41,455.55,PO-55425,INV-291837,USD,1.5233
TX003564,2025-03-29,2025,1,3,March,D006,C011,V002,R01,P008,Office Supplies expense - Operations,Corporate Card,Posted,236.66,23.67,260.33,,,AUD,1.0
TX003565,2024-01-12,2024,1,1,January,D001,C001,V034,R03,P002,Software & SaaS expense - Information Technology,Invoice,Posted,674.06,67.41,741.47,PO-74525,INV-409546,AUD,1.0
TX003566,2024-03-12,2024,1,3,March,D007,C012,V003,R03,P004,Telecommunications expense - Customer Service,Invoice,Posted,415.3,41.53,456.83,PO-22638,INV-517146,AUD,1.0
TX003567,2025-05-17,2025,2,5,May,D003,C004,V025,R01,P008,Contractors expense - Human Resources,Invoice,Posted,2974.94,297.49,3272.43,PO-61570,INV-164284,AUD,1.0
TX003568,2025-03-16,2025,1,3,March,D008,C015,V034,R01,P008,Repairs & Maintenance expense - Facilities,Invoice,Posted,618.11,61.81,679.92,PO-17859,INV-581434,AUD,1.0
TX003569,2024-06-13,2024,2,6,June,D001,C005,V035,R03,P008,Consulting expense - Information Technology,Corporate Card,Posted,3439.35,343.94,3783.29,,,AUD,1.0
TX003570,2026-02-24,2026,1,2,February,D007,C007,V028,R02,P008,Training expense - Customer Service,Invoice,Posted,543.34,54.33,597.67,PO-12790,INV-336216,AUD,1.0
TX003571,2026-04-04,2026,2,4,April,D004,C009,V021,R03,P008,Advertising expense - Marketing,Direct Debit,Accrued,2353.58,235.36,2588.94,,INV-187154,AUD,1.0
TX003572,2026-05-03,2026,2,5,May,D001,C020,V014,R02,P008,Customer Support Tools expense - Information Technology,Direct Debit,Posted,783.79,78.38,862.17,,INV-145071,AUD,1.0
TX003573,2025-07-04,2025,3,7,July,D001,C003,V017,R01,P003,Hardware expense - Information Technology,Invoice,Posted,1219.28,121.93,1341.21,PO-13074,INV-261391,AUD,1.0
TX003574,2025-02-06,2025,1,2,February,D008,C011,V013,R01,P007,Office Supplies expense - Facilities,Invoice,Posted,1335.23,133.52,1468.75,PO-65625,INV-321059,AUD,1.0
TX003575,2025-06-25,2025,2,6,June,D003,C006,V010,R01,P008,Travel expense - Human Resources,Invoice,Posted,1544.18,154.42,1698.6,PO-31476,INV-194090,AUD,1.0
TX003576,2025-05-01,2025,2,5,May,D003,C007,V002,R05,P008,Training expense - Human Resources,Direct Debit,Posted,510.78,51.08,561.86,,INV-983856,AUD,1.0
TX003577,2026-04-13,2026,2,4,April,D001,C005,V028,R04,P008,Consulting expense - Information Technology,Invoice,Posted,620.0,62.0,682.0,PO-17874,INV-517131,AUD,1.0
TX003578,2024-11-22,2024,4,11,November,D008,C013,V029,R01,P002,Rent expense - Facilities,Invoice,Accrued,1069.26,106.93,1176.19,PO-96442,INV-575923,AUD,1.0
TX003579,2025-03-01,2025,1,3,March,D007,C004,V022,R04,P002,Contractors expense - Customer Service,Invoice,Posted,772.39,77.24,849.63,PO-11637,INV-573956,AUD,1.0
TX003580,2026-02-22,2026,1,2,February,D001,C004,V028,R02,P008,Contractors expense - Information Technology,Invoice,Posted,2678.19,267.82,2946.01,PO-50745,INV-548508,AUD,1.0
TX003581,2025-07-16,2025,3,7,July,D006,C004,V012,R03,P004,Contractors expense - Operations,Invoice,Posted,1239.19,123.92,1363.11,PO-84664,INV-771171,AUD,1.0
TX003582,2025-12-12,2025,4,12,December,D008,C015,V024,R02,P008,Repairs & Maintenance expense - Facilities,Invoice,Posted,134.59,13.46,148.05,PO-97565,INV-782427,AUD,1.0
TX003583,2024-09-12,2024,3,9,September,D008,C015,V002,R04,P002,Repairs & Maintenance expense - Facilities,Corporate Card,Posted,1187.07,118.71,1305.78,,,AUD,1.0
TX003584,2025-10-23,2025,4,10,October,D002,C005,V025,R03,P008,Consulting expense - Finance,Invoice,Posted,2711.27,271.13,2982.4,PO-73919,INV-615174,AUD,1.0
TX003585,2024-06-03,2024,2,6,June,D006,C019,V006,R02,P001,Vehicle Expenses expense - Operations,Corporate Card,Posted,1338.78,133.88,1472.66,,,AUD,1.0
TX003586,2026-04-03,2026,2,4,April,D005,C001,V002,R02,P008,Software & SaaS expense - Sales,Direct Debit,Posted,829.84,82.98,912.82,,INV-864606,AUD,1.0
TX003587,2025-02-22,2025,1,2,February,D007,C001,V013,R03,P008,Software & SaaS expense - Customer Service,Invoice,Posted,1072.2,107.22,1179.42,PO-36218,INV-387426,AUD,1.0
TX003588,2026-04-15,2026,2,4,April,D004,C009,V004,R01,P007,Advertising expense - Marketing,Direct Debit,Posted,1179.6,117.96,1297.56,,INV-409113,USD,1.4873
TX003589,2025-12-19,2025,4,12,December,D005,C001,V010,R03,P008,Software & SaaS expense - Sales,Corporate Card,Posted,324.08,32.41,356.49,,,AUD,1.0
TX003590,2024-10-19,2024,4,10,October,D008,C011,V009,R01,P008,Office Supplies expense - Facilities,Invoice,Posted,184.89,18.49,203.38,PO-93675,INV-280615,AUD,1.0
TX003591,2025-08-20,2025,3,8,August,D006,C003,V003,R02,P003,Hardware expense - Operations,Invoice,Posted,993.79,99.38,1093.17,PO-72492,INV-315726,AUD,1.0
TX003592,2024-08-16,2024,3,8,August,D002,C017,V007,R05,P005,Legal & Compliance expense - Finance,Invoice,Posted,485.73,48.57,534.3,PO-67976,INV-878342,AUD,1.0
TX003593,2024-09-15,2024,3,9,September,D005,C010,V009,R02,P008,Events expense - Sales,Invoice,Accrued,236.13,23.61,259.74,PO-25050,INV-532247,AUD,1.0
TX003594,2025-08-29,2025,3,8,August,D003,C001,V007,R02,P001,Software & SaaS expense - Human Resources,Invoice,Posted,353.44,35.34,388.78,PO-94200,INV-576345,AUD,1.0
TX003595,2024-01-30,2024,1,1,January,D006,C003,V029,R03,P005,Hardware expense - Operations,Invoice,Posted,559.47,55.95,615.42,PO-50947,INV-660654,AUD,1.0
TX003596,2025-04-15,2025,2,4,April,D005,C001,V008,R01,P008,Software & SaaS expense - Sales,Invoice,Posted,480.77,48.08,528.85,PO-89514,INV-400050,AUD,1.0
TX003597,2025-07-07,2025,3,7,July,D003,C011,V017,R04,P008,Office Supplies expense - Human Resources,Expense Claim,Posted,173.34,17.33,190.67,,,AUD,1.0
TX003598,2025-01-31,2025,1,1,January,D001,C012,V016,R01,P005,Telecommunications expense - Information Technology,Corporate Card,Posted,240.95,24.09,265.04,,,AUD,1.0
TX003599,2026-04-06,2026,2,4,April,D005,C001,V007,R01,P008,Software & SaaS expense - Sales,Invoice,Posted,1515.12,151.51,1666.63,PO-20420,INV-759927,AUD,1.0
TX003600,2024-06-22,2024,2,6,June,D004,C006,V001,R02,P004,Travel expense - Marketing,Invoice,Posted,647.83,64.78,712.61,PO-74204,INV-831179,AUD,1.0
TX003601,2024-04-17,2024,2,4,April,D006,C011,V013,R03,P008,Office Supplies expense - Operations,Direct Debit,Posted,640.05,64.0,704.05,,INV-384595,AUD,1.0
TX003602,2025-05-14,2025,2,5,May,D005,C001,V013,R04,P001,Software & SaaS expense - Sales,Corporate Card,Posted,2864.1,286.41,3150.51,,,AUD,1.0
TX003603,2026-06-01,2026,2,6,June,D007,C007,V025,R04,P008,Training expense - Customer Service,Invoice,Posted,113.79,11.38,125.17,PO-65152,INV-364063,AUD,1.0
TX003604,2024-11-25,2024,4,11,November,D003,C007,V009,R03,P008,Training expense - Human Resources,Invoice,Posted,433.89,43.39,477.28,PO-33385,INV-534167,AUD,1.0
TX003605,2024-02-14,2024,1,2,February,D001,C005,V002,R01,P008,Consulting expense - Information Technology,Invoice,Posted,1565.16,156.52,1721.68,PO-42431,INV-100053,AUD,1.0
TX003606,2024-01-01,2024,1,1,January,D006,C004,V026,R02,P003,Contractors expense - Operations,Corporate Card,Posted,3633.21,363.32,3996.53,,,AUD,1.0
TX003607,2026-02-12,2026,1,2,February,D004,C001,V035,R02,P001,Software & SaaS expense - Marketing,Invoice,Posted,1116.53,111.65,1228.18,PO-59605,INV-778992,AUD,1.0
TX003608,2025-02-04,2025,1,2,February,D003,C001,V005,R01,P001,Software & SaaS expense - Human Resources,Corporate Card,Posted,934.41,93.44,1027.85,,,AUD,1.0
TX003609,2024-11-11,2024,4,11,November,D003,C011,V035,R02,P003,Office Supplies expense - Human Resources,Corporate Card,Posted,349.87,34.99,384.86,,,AUD,1.0
TX003610,2025-07-26,2025,3,7,July,D008,C015,V023,R03,P008,Repairs & Maintenance expense - Facilities,Invoice,Posted,644.24,64.42,708.66,PO-41425,INV-476917,AUD,1.0
TX003611,2025-01-06,2025,1,1,January,D006,C011,V033,R04,P002,Office Supplies expense - Operations,Corporate Card,Posted,288.43,28.84,317.27,,,AUD,1.0
TX003612,2024-04-09,2024,2,4,April,D007,C001,V021,R03,P001,Software & SaaS expense - Customer Service,Invoice,Posted,3782.37,378.24,4160.61,PO-86941,INV-529267,AUD,1.0
TX003613,2024-03-29,2024,1,3,March,D005,C019,V004,R02,P008,Vehicle Expenses expense - Sales,Invoice,Posted,528.38,52.84,581.22,PO-15524,INV-296190,AUD,1.0
TX003614,2025-04-20,2025,2,4,April,D002,C005,V035,R01,P004,Consulting expense - Finance,Invoice,Posted,1172.98,117.3,1290.28,PO-73392,INV-383587,AUD,1.0
TX003615,2025-08-23,2025,3,8,August,D005,C001,V012,R04,P008,Software & SaaS expense - Sales,Direct Debit,Posted,796.5,79.65,876.15,,INV-123193,USD,1.502
TX003616,2026-06-25,2026,2,6,June,D008,C015,V004,R01,P001,Repairs & Maintenance expense - Facilities,Invoice,Posted,691.35,69.14,760.49,PO-75239,INV-399079,AUD,1.0
TX003617,2026-06-03,2026,2,6,June,D004,C011,V021,R03,P005,Office Supplies expense - Marketing,Corporate Card,Pending,446.37,44.64,491.01,,,AUD,1.0
TX003618,2025-12-15,2025,4,12,December,D006,C019,V018,R02,P001,Vehicle Expenses expense - Operations,Invoice,Posted,653.42,65.34,718.76,PO-83678,INV-216622,AUD,1.0
TX003619,2024-05-10,2024,2,5,May,D004,C009,V012,R04,P004,Advertising expense - Marketing,Corporate Card,Posted,682.37,68.24,750.61,,,AUD,1.0
TX003620,2024-01-05,2024,1,1,January,D003,C006,V026,R01,P008,Travel expense - Human Resources,Invoice,Posted,1260.25,126.03,1386.28,PO-16634,INV-751683,AUD,1.0
TX003621,2025-01-03,2025,1,1,January,D008,C015,V019,R02,P003,Repairs & Maintenance expense - Facilities,Invoice,Accrued,602.73,60.27,663.0,PO-17125,INV-819529,AUD,1.0
TX003622,2025-06-28,2025,2,6,June,D004,C006,V002,R02,P008,Travel expense - Marketing,Invoice,Posted,2554.76,255.48,2810.24,PO-98453,INV-184412,AUD,1.0
TX003623,2025-06-01,2025,2,6,June,D001,C020,V003,R01,P008,Customer Support Tools expense - Information Technology,Invoice,Posted,947.58,94.76,1042.34,PO-55120,INV-578871,AUD,1.0
TX003624,2024-09-12,2024,3,9,September,D004,C009,V012,R05,P008,Advertising expense - Marketing,Invoice,Posted,1691.44,169.14,1860.58,PO-60354,INV-666866,AUD,1.0
TX003625,2025-01-03,2025,1,1,January,D001,C012,V018,R05,P008,Telecommunications expense - Information Technology,Invoice,Posted,427.45,42.75,470.2,PO-16720,INV-156361,USD,1.5209
TX003626,2024-06-28,2024,2,6,June,D006,C006,V022,R01,P008,Travel expense - Operations,Invoice,Posted,901.07,90.11,991.18,PO-44800,INV-766301,AUD,1.0
TX003627,2025-10-03,2025,4,10,October,D005,C009,V008,R02,P004,Advertising expense - Sales,Invoice,Posted,2057.86,205.79,2263.65,PO-35667,INV-605814,AUD,1.0
TX003628,2024-02-11,2024,1,2,February,D007,C020,V005,R04,P008,Customer Support Tools expense - Customer Service,Corporate Card,Posted,775.32,77.53,852.85,,,AUD,1.0
TX003629,2026-05-26,2026,2,5,May,D006,C019,V018,R03,P005,Vehicle Expenses expense - Operations,Direct Debit,Posted,301.01,30.1,331.11,,INV-779148,AUD,1.0
TX003630,2024-06-04,2024,2,6,June,D005,C001,V030,R03,P008,Software & SaaS expense - Sales,Invoice,Posted,1358.42,135.84,1494.26,PO-67866,INV-831000,AUD,1.0
TX003631,2026-03-13,2026,1,3,March,D008,C011,V004,R05,P003,Office Supplies expense - Facilities,Expense Claim,Posted,565.31,56.53,621.84,,,AUD,1.0
TX003632,2025-09-10,2025,3,9,September,D003,C007,V027,R01,P004,Training expense - Human Resources,Invoice,Accrued,316.24,31.62,347.86,PO-50077,INV-913222,AUD,1.0
TX003633,2025-05-06,2025,2,5,May,D007,C020,V033,R02,P003,Customer Support Tools expense - Customer Service,Corporate Card,Posted,607.23,60.72,667.95,,,AUD,1.0
TX003634,2025-05-07,2025,2,5,May,D008,C013,V034,R01,P008,Rent expense - Facilities,Invoice,Posted,4064.66,406.47,4471.13,PO-51689,INV-270460,AUD,1.0
TX003635,2026-01-13,2026,1,1,January,D002,C016,V003,R02,P008,Insurance expense - Finance,Invoice,Posted,535.04,53.5,588.54,PO-65039,INV-120801,AUD,1.0
TX003636,2025-01-14,2025,1,1,January,D006,C019,V009,R04,P004,Vehicle Expenses expense - Operations,Direct Debit,Posted,1481.49,148.15,1629.64,,INV-563287,AUD,1.0
TX003637,2025-03-09,2025,1,3,March,D006,C006,V011,R02,P008,Travel expense - Operations,Invoice,Posted,599.17,59.92,659.09,PO-37486,INV-214499,AUD,1.0
TX003638,2026-03-11,2026,1,3,March,D004,C006,V011,R02,P005,Travel expense - Marketing,Expense Claim,Posted,2464.07,246.41,2710.48,,,AUD,1.0
TX003639,2024-07-25,2024,3,7,July,D003,C006,V012,R03,P001,Travel expense - Human Resources,Invoice,Posted,335.55,33.55,369.1,PO-33480,INV-950353,AUD,1.0
TX003640,2025-12-17,2025,4,12,December,D008,C011,V019,R03,P005,Office Supplies expense - Facilities,Invoice,Posted,287.28,28.73,316.01,PO-30166,INV-315518,AUD,1.0
TX003641,2024-04-12,2024,2,4,April,D008,C011,V009,R03,P008,Office Supplies expense - Facilities,Expense Claim,Posted,229.97,23.0,252.97,,,AUD,1.0
TX003642,2025-05-11,2025,2,5,May,D007,C004,V014,R04,P004,Contractors expense - Customer Service,Invoice,Posted,1026.85,102.69,1129.54,PO-37270,INV-357570,USD,1.583
TX003643,2026-01-11,2026,1,1,January,D006,C011,V012,R01,P008,Office Supplies expense - Operations,Expense Claim,Posted,288.97,28.9,317.87,,,AUD,1.0
TX003644,2024-06-03,2024,2,6,June,D002,C005,V018,R03,P008,Consulting expense - Finance,Direct Debit,Posted,712.45,71.25,783.7,,INV-801025,AUD,1.0
TX003645,2025-01-25,2025,1,1,January,D006,C003,V020,R01,P008,Hardware expense - Operations,Invoice,Posted,939.85,93.99,1033.84,PO-42219,INV-450016,AUD,1.0
TX003646,2024-10-21,2024,4,10,October,D008,C004,V021,R04,P004,Contractors expense - Facilities,Invoice,Posted,623.07,62.31,685.38,PO-12228,INV-104475,AUD,1.0
TX003647,2024-09-29,2024,3,9,September,D006,C019,V031,R02,P008,Vehicle Expenses expense - Operations,Invoice,Posted,515.88,51.59,567.47,PO-59027,INV-539175,AUD,1.0
TX003648,2025-07-29,2025,3,7,July,D004,C004,V026,R01,P008,Contractors expense - Marketing,Invoice,Posted,979.23,97.92,1077.15,PO-44161,INV-320091,AUD,1.0
TX003649,2025-09-19,2025,3,9,September,D008,C011,V003,R02,P006,Office Supplies expense - Facilities,Invoice,Posted,90.67,9.07,99.74,PO-36534,INV-650109,AUD,1.0
TX003650,2024-01-04,2024,1,1,January,D008,C014,V026,R05,P008,Utilities expense - Facilities,Direct Debit,Posted,619.94,61.99,681.93,,INV-979518,AUD,1.0
TX003651,2025-02-05,2025,1,2,February,D006,C006,V003,R02,P008,Travel expense - Operations,Direct Debit,Posted,890.08,89.01,979.09,,INV-927456,AUD,1.0
TX003652,2026-02-05,2026,1,2,February,D003,C004,V003,R01,P004,Contractors expense - Human Resources,Invoice,Posted,1097.01,109.7,1206.71,PO-83885,INV-592130,AUD,1.0
TX003653,2026-05-08,2026,2,5,May,D002,C016,V016,R04,P006,Insurance expense - Finance,Corporate Card,Posted,355.4,35.54,390.94,,,AUD,1.0
TX003654,2026-01-05,2026,1,1,January,D003,C001,V026,R05,P003,Software & SaaS expense - Human Resources,Corporate Card,Posted,441.3,44.13,485.43,,,AUD,1.0
TX003655,2024-10-03,2024,4,10,October,D001,C012,V022,R03,P008,Telecommunications expense - Information Technology,Corporate Card,Posted,286.86,28.69,315.55,,,AUD,1.0
TX003656,2024-01-23,2024,1,1,January,D003,C004,V004,R03,P008,Contractors expense - Human Resources,Corporate Card,Posted,608.95,60.9,669.85,,,AUD,1.0
TX003657,2024-09-28,2024,3,9,September,D004,C006,V032,R01,P008,Travel expense - Marketing,Invoice,Posted,676.52,67.65,744.17,PO-52298,INV-499122,AUD,1.0
TX003658,2024-04-29,2024,2,4,April,D008,C013,V034,R01,P004,Rent expense - Facilities,Direct Debit,Accrued,836.79,83.68,920.47,,INV-663458,AUD,1.0
TX003659,2026-02-10,2026,1,2,February,D008,C013,V025,R02,P005,Rent expense - Facilities,Invoice,Posted,1303.25,130.33,1433.58,PO-88304,INV-156364,AUD,1.0
TX003660,2025-02-05,2025,1,2,February,D004,C004,V013,R01,P002,Contractors expense - Marketing,Corporate Card,Posted,1114.94,111.49,1226.43,,,AUD,1.0
TX003661,2026-03-10,2026,1,3,March,D004,C009,V021,R01,P002,Advertising expense - Marketing,Invoice,Posted,6154.47,615.45,6769.92,PO-35622,INV-670311,AUD,1.0
TX003662,2026-01-13,2026,1,1,January,D003,C011,V010,R01,P008,Office Supplies expense - Human Resources,Corporate Card,Pending,82.75,8.28,91.03,,,AUD,1.0
TX003663,2025-06-26,2025,2,6,June,D004,C004,V013,R02,P008,Contractors expense - Marketing,Invoice,Posted,1669.72,166.97,1836.69,PO-13663,INV-503473,AUD,1.0
TX003664,2024-05-28,2024,2,5,May,D008,C015,V019,R01,P008,Repairs & Maintenance expense - Facilities,Invoice,Accrued,270.41,27.04,297.45,PO-34317,INV-718935,AUD,1.0
TX003665,2024-06-07,2024,2,6,June,D005,C009,V034,R02,P008,Advertising expense - Sales,Invoice,Accrued,4076.66,407.67,4484.33,PO-94425,INV-465379,AUD,1.0
TX003666,2024-02-05,2024,1,2,February,D005,C010,V013,R04,P008,Events expense - Sales,Invoice,Posted,500.71,50.07,550.78,PO-40708,INV-317288,AUD,1.0
TX003667,2026-01-02,2026,1,1,January,D008,C014,V006,R03,P008,Utilities expense - Facilities,Corporate Card,Posted,3480.98,348.1,3829.08,,,AUD,1.0
TX003668,2025-08-16,2025,3,8,August,D005,C009,V023,R02,P005,Advertising expense - Sales,Corporate Card,Posted,1390.33,139.03,1529.36,,,AUD,1.0
TX003669,2025-05-08,2025,2,5,May,D001,C005,V028,R02,P008,Consulting expense - Information Technology,Direct Debit,Posted,1478.39,147.84,1626.23,,INV-589033,AUD,1.0
TX003670,2026-01-06,2026,1,1,January,D006,C004,V016,R03,P002,Contractors expense - Operations,Invoice,Posted,1676.9,167.69,1844.59,PO-97106,INV-979105,AUD,1.0
TX003671,2024-05-22,2024,2,5,May,D008,C016,V001,R05,P008,Insurance expense - Facilities,Invoice,Posted,714.7,71.47,786.17,PO-93249,INV-800439,AUD,1.0
TX003672,2025-12-24,2025,4,12,December,D005,C019,V004,R01,P002,Vehicle Expenses expense - Sales,Corporate Card,Posted,607.38,60.74,668.12,,,USD,1.4714
TX003673,2025-04-01,2025,2,4,April,D007,C020,V017,R01,P008,Customer Support Tools expense - Customer Service,Invoice,Posted,819.34,81.93,901.27,PO-32351,INV-982237,AUD,1.0
TX003674,2024-10-22,2024,4,10,October,D006,C004,V028,R05,P003,Contractors expense - Operations,Corporate Card,Posted,355.13,35.51,390.64,,,AUD,1.0
TX003675,2024-03-09,2024,1,3,March,D005,C006,V014,R01,P001,Travel expense - Sales,Direct Debit,Posted,647.02,64.7,711.72,,INV-225580,AUD,1.0
TX003676,2024-02-14,2024,1,2,February,D002,C005,V035,R03,P008,Consulting expense - Finance,Invoice,Accrued,5135.49,513.55,5649.04,PO-34423,INV-271476,AUD,1.0
TX003677,2025-01-07,2025,1,1,January,D003,C011,V029,R04,P006,Office Supplies expense - Human Resources,Invoice,Posted,119.22,11.92,131.14,PO-59982,INV-404581,AUD,1.0
TX003678,2024-10-15,2024,4,10,October,D003,C008,V015,R02,P008,Recruitment expense - Human Resources,Invoice,Posted,684.25,68.42,752.67,PO-14805,INV-214437,AUD,1.0
TX003679,2024-05-18,2024,2,5,May,D005,C009,V026,R02,P001,Advertising expense - Sales,Invoice,Posted,1753.86,175.39,1929.25,PO-50290,INV-851260,AUD,1.0
TX003680,2025-08-23,2025,3,8,August,D001,C001,V004,R01,P008,Software & SaaS expense - Information Technology,Invoice,Posted,2510.25,251.03,2761.28,PO-19356,INV-867521,AUD,1.0
TX003681,2026-05-10,2026,2,5,May,D005,C012,V014,R01,P001,Telecommunications expense - Sales,Invoice,Posted,330.49,33.05,363.54,PO-58558,INV-924019,USD,1.4613
TX003682,2024-01-10,2024,1,1,January,D004,C001,V030,R01,P008,Software & SaaS expense - Marketing,Invoice,Posted,1068.7,106.87,1175.57,PO-56887,INV-778934,AUD,1.0
TX003683,2024-04-28,2024,2,4,April,D005,C001,V005,R01,P004,Software & SaaS expense - Sales,Invoice,Posted,770.43,77.04,847.47,PO-30457,INV-168199,AUD,1.0
TX003684,2024-12-16,2024,4,12,December,D004,C010,V022,R02,P002,Events expense - Marketing,Corporate Card,Posted,1077.73,107.77,1185.5,,,AUD,1.0
TX003685,2026-02-08,2026,1,2,February,D006,C018,V026,R01,P002,Freight & Logistics expense - Operations,Invoice,Posted,548.08,54.81,602.89,PO-25923,INV-990616,AUD,1.0
TX003686,2025-12-16,2025,4,12,December,D001,C004,V012,R01,P008,Contractors expense - Information Technology,Invoice,Posted,739.7,73.97,813.67,PO-50131,INV-436467,AUD,1.0
TX003687,2026-04-13,2026,2,4,April,D003,C006,V028,R05,P008,Travel expense - Human Resources,Invoice,Posted,771.2,77.12,848.32,PO-40774,INV-527304,AUD,1.0
TX003688,2024-02-09,2024,1,2,February,D002,C016,V016,R01,P008,Insurance expense - Finance,Direct Debit,Posted,505.92,50.59,556.51,,INV-126990,AUD,1.0
TX003689,2026-04-10,2026,2,4,April,D002,C004,V029,R04,P008,Contractors expense - Finance,Corporate Card,Posted,2571.61,257.16,2828.77,,,AUD,1.0
